Titel	Werktitel	Verfasser	Verlag	Verlagsort	Erscheinungsjahr	Erscheinungstermin	ISBN	Auflage	Preis	Seiten	Maß	Begleitmaterial	Reihe	Fußnote	Parallele Ausgabe	Hochschulschriftenvermerk	Datenträger	Wochenverzeichnisnummer	DDC-Sachgruppe	Schlagworte	Vollständige DDC-Notation	Inhaltsverzeichnis	Inhaltstext	Links	Desiderat
Verfassungsaufsicht in der Europäischen Union : eine akteurszentrierte Analyse der Rechtsstaatlichkeitskrise der Europäischen Union	-	Matthias Schmidt	Nomos	Baden-Baden	2021	-	9783848781867; 3848781867	1. Auflage	(Festeinband : circa EUR 149.00 (DE))	579 Seiten	23 cm, 880 g	-	Beiträge zum ausländischen öffentlichen Recht und Völkerrecht ; Band 308	-	Erscheint auch als: Online-Ausgabe	Dissertation; Johann Wolfgang Goethe-Universität Frankfurt a.M2020	Band	22,A12; 21,N31	340	Europäische Union; Mitgliedsstaaten; Rechtsstaat; Rechtsverletzung; Aufsicht	340.11094; 340.1109438; 340.1109439	https://d-nb.info/1237770629/04	http://deposit.dnb.de/cgi-bin/dokserv?id=cc356c25680141ada75be9094b05b2ca&prov=M&dok_var=1&dok_ext=htm	-	-
Die Umsetzung schulischer Inklusion nach der UN-Behindertenrechtskonvention in den deutschen Bundesländern	-	Sebastian Steinmetz, Michael Wrase, Marcel Helbig, Ina Döttinger	Nomos	Baden-Baden	2021	-	9783848780532; 3848780534	1. Auflage	(Broschur : circa EUR 94.00 (DE))	333 Seiten	23 cm, 481 g	-	Recht und Gesellschaft ; Band 15	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N31	370; 360; 340	Länder; Inklusion; Schule	371.9046	https://d-nb.info/1237763053/04	http://deposit.dnb.de/cgi-bin/dokserv?id=163d05d756e34ce99047a45772932caf&prov=M&dok_var=1&dok_ext=htm	-	-
Ablehnungs- und Umsetzungsraten von Organtransplantationen - mögliche Ursachen und denkbare Auswege : eine empirische Datenanalyse aller im Jahr 2013 im Kantonsspital St. Gallen verstorbener Patienten	-	vorgelegt von Monika Pfyffer von Altishofen von Zürich und Altstätten SG	sui generis	Zürich	2021	-	9783907297179; 3907297172	1. Auflage	(Broschur : EUR 55.00 (DE), EUR 56.60 (AT), CHF 60.00 (freier Preis))	133 Seiten	22 cm, 278 g	-	Sui generis ; 017	-	-	Dissertation; Universität Zürich2020	Band	22,A12; 21,N30	340; 610	Kantonsspital St. Gallen; Organspende; Patientenverfügung; Transplantation	344.494723404194090512	https://d-nb.info/1237433258/04	-	-	-
Wirtschaftskriminalität	Wirtschaftskriminalität	[Österreich] ; C. Gosch, D. Schneider, J. Göllner (Hg.)	FlexLex	Wien, Österreich	2021	-	9783990711477; 3990711474	Fassung vom 1.7.2021	(Broschur : EUR 60.00 (DE), EUR 60.00 (AT), EUR 48.00 (AT) (Sonderpreis: Abo Preis))	918 Seiten	21 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N29	340; 330; 650	Wirtschaftskriminalität	345.43602680263	https://d-nb.info/1237063280/04	-	-	-
Das Geldwäschegesetz in der notariellen Praxis	-	von André Elsing, Hamburg	Deutscher NotarVerlag	Bonn	2021	-	9783956462450; 3956462459	2. Auflage	(Broschur : circa EUR 69.00 (DE), circa EUR 71.00 (AT))	168 Seiten	21 cm, 195 g	-	Arbeitshilfen Notariat	-	-	-	Band	22,A12; 21,N28	340	Geldwäsche; Bekämpfung; Notariat	345.430268	https://d-nb.info/1236815319/04	http://deposit.dnb.de/cgi-bin/dokserv?id=6bd6215b2db54ec58346e6afc47ff902&prov=M&dok_var=1&dok_ext=htm	-	-
Rechtskrafterstreckung im Personengesellschaftsrecht nach einem Passivprozess der Gesellschaft oder ihrer Gesellschafter	-	Sergej Rast	Peter Lang	Berlin; Bern; Wien	2021	-	9783631851333; 3631851332	-	(Broschur : EUR 44.95 (DE), EUR 46.20 (AT), CHF 52.00 (freier Preis))	180 Seiten	21 cm, 312 g	-	Europäische Hochschulschriften Recht ; Band 6253	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität Osnabrück2021	Band	22,A12; 21,N27	340	Personengesellschaft; Gesellschafter; Passivprozess; Zivilurteil; Rechtskrafterstreckung	346.430682	https://d-nb.info/1236477200/04	http://deposit.dnb.de/cgi-bin/dokserv?id=02b628193f6c48369afa5a12ab1717e2&prov=M&dok_var=1&dok_ext=htm	-	-
Grundrechte : Die einzelnen Grundrechte	-	von Prof. Dr. Eva Maria Belser (Universität Freiburg i.Ü.), Prof. Dr. Bernhard Waldmann (Universität Freiburg i.Ü.)	Schulthess	Zürich; Basel; Genf	2021	-	9783725581597; 3725581592	2. Auflage	(Broschur : CHF 69.00 (freier Preis))	XXXVII, 489 Seiten	21 cm, 787 g	-	Litera B	-	-	-	Band	22,A12; 21,N27	340	Grundrecht	342.494085	https://d-nb.info/1236358546/04	-	-	-
Der Kartellschaden : eine rechtsvergleichende und rechtsökonomische Untersuchung unter besonderer Berücksichtigung der Mengeneffekte entlang einer Kartellabsatzkette	-	Franziska Weber	Mohr Siebeck	Tübingen	2021	-	9783161607066; 3161607066	-	(Gewebe : circa EUR 125.00 (DE))	XVIII, 573 Seiten	24 cm, 1028 g	-	Beiträge zum Kartellrecht ; 15	-	Erscheint auch als: Online-Ausgabe	Habilitationsschrift; Universität Hamburg2020	Band	22,A12; 21,N25	340	Preiskartell; Absatzweg; Kartellverstoß; Schadensersatzanspruch; Ökonomische Theorie des Rechts; Rechtsvergleich	343.430721; 343.4920721; 343.460721	https://d-nb.info/1235771377/04	http://deposit.dnb.de/cgi-bin/dokserv?id=d3b4653f3bb74b2a9ced1867191af6f4&prov=M&dok_var=1&dok_ext=htm; http://deposit.dnb.de/cgi-bin/dokserv?id=d3b4653f3bb74b2a9ced1867191af6f4&prov=M&dok_var=2&dok_ext=htm	-	-
Schiedsvereinbarung und Vollstreckung in arabischen Staaten : eine Untersuchung zum Recht Ägyptens, der Vereinigten Arabischen Emirate und multilateraler Übereinkommen	-	Alexander Tobias Hiller	Nomos	Baden-Baden	2021	-	9783848782420; 3848782421	1. Auflage	(Festeinband : EUR 128.00 (DE))	498 Seiten	23 cm, 789 g	-	Successful dispute resolution ; Band 10	-	Erscheint auch als: Online-Ausgabe	Dissertation; Ruprecht-Karls-Universität Heidelberg2020	Band	22,A12; 21,N25	340	Schiedsgerichtsbarkeit; Vollstreckung	347.6209; 347.535709	https://d-nb.info/1235543196/04	http://deposit.dnb.de/cgi-bin/dokserv?id=04939972f1f242a38be13942f75adac8&prov=M&dok_var=1&dok_ext=htm	-	-
Immobilienerwerb in Österreich : Umsetzung der europarechtlichen Bestimmungen in der Praxis	-	DDr. Manfred König, Immobilien-Konsulent	Linde	Wien	2021	-	9783707343311; 3707343316	3. Auflage	(Broschur : EUR 60.00 (DE), EUR 60.00 (AT), CHF 102.00 (freier Preis))	XVII, 230 Seiten	23 cm, 440 g	-	-	-	-	-	Band	22,A12; 21,N25	340	Europäische Union; Grundstückskauf; Wohnungskauf; Höchstrichterliche Rechtsprechung	346.4360436	https://d-nb.info/1235542963/04	http://deposit.dnb.de/cgi-bin/dokserv?id=e856c4d17e5342f8845db9034ef339b9&prov=M&dok_var=1&dok_ext=htm	-	-
Herbert Pardo : Hamburger Sefarde, Jurist, SPD-Parlamentarier, Zionist	-	Ina Lorenz	Hentrich und Hentrich	Leipzig	2021	-	9783955654863; 3955654869	1. Auflage	(Broschur : EUR 12.90 (DE), EUR 13.30 (AT))	130 Seiten	16 cm	-	Jüdische Miniaturen ; Band 277	-	-	-	Band	22,A12; 21,N24	340; 943	Pardo, Herbert Josef Benjamin	340.092	https://d-nb.info/1235239691/04	-	-	-
Verfassungs- und Allgemeines Verwaltungsrecht	Verfassungs- und Allgemeines Verwaltungsrecht	Benjamin Kneihs	facultas	Wien	2021	-	9783708921532; 3708921534	6., neu bearbeitete Auflage	(Broschur : circa EUR 25.30 (DE), circa EUR 26.00 (AT), circa CHF 32.50 (freier Preis))	XVI, 179 Seiten, 386 g	24 cm	-	Manual	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N24	340	Verfassungsrecht; Allgemeines Verwaltungsrecht; Wirtschaftsverwaltungsrecht	342.436; 342.43606; 343.43607	https://d-nb.info/1235164896/04	-	-	-
Das US-amerikanische Tarifvertragsrecht aus der Perspektive der Luftfahrt	-	Dominik Forstner	utzverlag GmbH	München	2021	-	9783831649006; 3831649006	-	(Broschur : EUR 49.00 (DE), EUR 50.40 (AT))	332 Seiten	21 cm, 460 g	-	Rechtswissenschaftliche Forschung und Entwicklung ; Band 844	-	Erscheint auch als: Online-Ausgabe	Dissertation; Ludwig-Maximilians-Universität München2021	Band	22,A12; 21,N23	340; 380	Luftfahrt; Tarifvertrag	344.7301891	https://d-nb.info/123467212X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=0aa22598d27f480f83af031727a24aa4&prov=M&dok_var=1&dok_ext=htm	-	-
Der Gestaltungsplan i.e.S : eine Würdigung seines Abweichungspotentials : unter besonderer Berücksichtigung des basellandschaftlichen Quartierplans sowie des baselstädtischen Bebauungsplans	-	Michael Pletscher	Helbing Lichtenhahn Verlag	Basel	2021	-	9783719045197; 3719045196	-	(Broschur : circa EUR 108.00 (DE), circa EUR 108.00 (AT), circa CHF 98.00 (freier Preis))	LIII, 542 Seiten	23 cm, 860 g	-	Basler Studien zur Rechtswissenschaft ; Band 93. Reihe B, Öffentliches Recht	-	-	Dissertation; Universität Basel2021	Band	22,A12; 21,N22	340; 710	Bebauungsplan; Raumordnungsrecht	346.49433045; 346.49432045	https://d-nb.info/1234166690/04	http://deposit.dnb.de/cgi-bin/dokserv?id=91c7670ff89a4dd1bbdf80c3bc0b5f88&prov=M&dok_var=1&dok_ext=htm	-	-
Testament - wohl überlegt und unantastbar : mit Beispielen, Musterformulierungen und Checklisten sowie aktueller Judikatur des Obersten Gerichtshofs	-	Nikola Leitner-Bommer/ Katrin Chladek/Lena-Maria Felzmann	Linde Verlag Ges.m.b.H	Wien	2021	-	9783709306796; 3709306795	-	(Broschur : EUR 19.90 (DE), EUR 19.90 (AT), CHF 34.90 (freier Preis))	144 Seiten	21 cm, 220 g	-	Linde Ratgeber	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N21	340	Testament	346.436054	https://d-nb.info/1233939971/04	http://deposit.dnb.de/cgi-bin/dokserv?id=ef71b3c4e2d94fdf88f2325ffd1ae80e&prov=M&dok_var=1&dok_ext=htm	-	-
Was Alleinerziehende stark macht : das raten Fachleute und Betroffene zu Finanzen, Familienalltag und Psyche	-	Katharina Siegrist	Beobachter-Edition	Zürich	2021	-	9783038753759; 3038753750	-	(Broschur : EUR 28.00 (DE), EUR 28.00 (AT), CHF 28.00 (freier Preis))	231 Seiten	19 cm	-	-	-	-	-	Band	22,A12; 21,N21	640; 340	-	-	https://d-nb.info/1233891243/04	-	-	-
Internationales Strafrecht : Grundriss für Studium und Praxis	-	Sabine Gless	Helbing Lichtenhahn Verlag	Basel	2021	-	9783719044138; 3719044130	3. Auflage	(Broschur : circa EUR 97.00 (DE), circa EUR 97.00 (AT), circa CHF 88.00 (freier Preis))	XXXVIII, 430 Seiten	24 cm, 838 g	-	-	-	-	-	Band	22,A12; 21,N21	340	Internationales Strafrecht	345.494	https://d-nb.info/123380121X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=d1a1f32abade46e08f4a82f3d883af61&prov=M&dok_var=1&dok_ext=htm	-	-
Strafrecht Allgemeiner Teil	-	Christopher Geth ; begründet von Prof. Dr. Dr. h.c. Kurt Seelmann, emeritierter Professor für Strafrecht und Rechtsphilosophie an der Universität Basel	Helbing Lichtenhahn Verlag	Basel	2021	-	9783719044015; 3719044017	7. aktualisierte Auflage	(Broschur : circa EUR 64.00 (DE), circa EUR 64.00 (AT), circa CHF 58.00 (freier Preis))	XVIII, 232 Seiten	24 cm, 482 g	-	Strafrecht	-	-	-	Band	22,A12; 21,N21	340	Strafrecht; Allgemeiner Teil	345.494	https://d-nb.info/1233801023/04	http://deposit.dnb.de/cgi-bin/dokserv?id=b951e3617c384e25bfb1a965b98080ea&prov=M&dok_var=1&dok_ext=htm	-	-
Die Erbengemeinschaft	-	von Sebastian Ruhwinkel, Notar in München	Erich Schmidt Verlag	Berlin	2021	-	9783503200405; 3503200401	2., neu bearbeitete Auflage	(Broschur : EUR 58.00 (DE))	XXXII, 407 Seiten	24 cm, 668 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N20	340	Erbengemeinschaft	346.43052	https://d-nb.info/1233433571/04	-	-	-
Immobiliensteuern	-	Herausgeber: Martin Zweifel, Michael Beusch, Stefan Oesterhelt	Helbing Lichtenhahn Verlag	Basel	2021	-	9783719044046; 3719044041	-	(Gewebe : EUR 405.00 (DE), EUR 405.00 (AT), circa CHF 348.00 (freier Preis))	XXXII, 1112 Seiten	25 cm, 1708 g	-	Kommentar zum Schweizerischen Steuerrecht	-	-	-	Band	22,A12; 21,N20	340	Unbewegliche Sache; Steuerrecht	343.494054	https://d-nb.info/123337348X/04	-	-	-
Grundlagen und Konzepte des Strafrechts : zur Leistungsfähigkeit von Straftatsystemen	-	Frauke Rostalski (Hrsg.)	Nomos	Baden-Baden	2021	-	9783848768004; 3848768003	1. Auflage	(Broschur : circa EUR 66.00 (DE))	252 Seiten	23 cm, 369 g	-	Beiträge zum Strafrecht ; Band 9	-	-	-	Band	22,A12; 21,N19	340	Deliktsaufbau; Strafrechtsdogmatik; Strafrechtstheorie; Rechtsvergleich	345.43001; 345.42001; 345.73001	https://d-nb.info/1232944432/04	http://deposit.dnb.de/cgi-bin/dokserv?id=bb6cfe1594b84e7eab6e735731d8b30d&prov=M&dok_var=1&dok_ext=htm	-	-
Völkerstrafvollzug in Deutschland : historische Beispiele, rechtliche Grundlagen, rechtstatsächliche Bestandsaufnahme, künftige Ausgestaltung	-	Florian Knauer	Nomos	Baden-Baden	2021	-	9783848781805; 3848781808	1. Auflage	(Broschur : circa EUR 45.00 (DE))	171 Seiten	23 cm, 264 g	-	Schriften zum internationalen und europäischen Strafrecht ; Band 52	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N19	340	Völkerstrafrecht; Internationale Strafgerichtsbarkeit; Freiheitsstrafe; Strafvollzug	344.43035	https://d-nb.info/1232943681/04	http://deposit.dnb.de/cgi-bin/dokserv?id=902171c1272f4c5fbf361c360ed7d8b1&prov=M&dok_var=1&dok_ext=htm	-	-
Die zeitliche Wirkung von Urteilen des EuGH : Maßgaben des Unionsrechts und Reaktionsmöglichkeiten mitgliedstaatlicher Gerichte	-	Stephan Riegger	Nomos	Baden-Baden	2021	-	9783848781010; 3848781018	1. Auflage	(Festeinband : circa EUR 159.00 (DE))	620 Seiten	23 cm, 963 g	-	Internationales Recht der Gegenwart ; Band 6	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität Konstanz2020	Band	22,A12; 21,N19	340	Europäischer Gerichtshof; Urteil; Rechtswirkung; Zeitfaktor; Mitgliedsstaaten; Gerichtsentscheidung; Vertrauensschutz	341.2422; 347.43	https://d-nb.info/1232942138/04	http://deposit.dnb.de/cgi-bin/dokserv?id=3dd63c607e6d4486a46e8cd6413b4ab5&prov=M&dok_var=1&dok_ext=htm	-	-
Ein Rohstoffvölkerrecht für das 21. Jahrhundert	-	Marie-Christine Zeisberg	Nomos	Baden-Baden	2021	-	9783848780693; 3848780690	1. Auflage	(Broschur  : circa EUR 82.00 (DE))	311 Seiten	23 cm, 471 g	-	Studien zum internationalen Wirtschaftsrecht ; Band 32	-	Erscheint auch als: Online-Ausgabe	Dissertation; Potsdam, Univ2020	Band	22,A12; 21,N19	340	Internationale Rohstoffpolitik; Verteilungsgerechtigkeit; Nachhaltigkeit; Kartell; Rohstoffabkommen; GATT 1994	341.7	https://d-nb.info/1232841145/04	http://deposit.dnb.de/cgi-bin/dokserv?id=ffc31054597c4ced90525af2428a294d&prov=M&dok_var=1&dok_ext=htm	-	-
Verfassungsmäßigkeit, Organisation und Verfahren der ärztlichen Berufsgerichtsbarkeit in Niedersachsen : Reformüberlegungen zum Vierten Teil des Niedersächsischen Kammergesetzes für die Heilberufe	-	Diana Böse	Nomos	Baden-Baden	2021	-	9783848782697; 3848782693	1. Auflage	(Broschur : circa EUR 84.00 (DE))	319 Seiten	23 cm, 472 g	-	Schriften zum Kammer- und Berufsrecht ; Band 19	-	Erscheint auch als: Online-Ausgabe	Dissertation; Gottfried Wilhelm Leibniz Universität Hannover2021	Band	22,A12; 21,N19	340; 610	Niedersachsen; Arzt; Berufsgerichtsbarkeit; Verfassungsmäßigkeit; Reform	347.4359	https://d-nb.info/1232838969/04	http://deposit.dnb.de/cgi-bin/dokserv?id=9ed049a8b7b244a2894cfa49c604c823&prov=M&dok_var=1&dok_ext=htm	-	-
Die rechtliche Bewertung der Tätigkeit von Influencern unter besonderer Berücksichtigung werberechtlicher Problemstellungen	-	Carolin Felicitas Alberts	Nomos	Baden-Baden	2021	-	9783848771004; 3848771004	1. Auflage	(Broschur : circa EUR 96.00 (DE))	370 Seiten	23 cm, 548 g	-	Internet und Recht ; Band 18	-	Erscheint auch als: Online-Ausgabe	Dissertation; Marburg, Philipps-Universität2020	Band	22,A12; 21,N19	340	Europäische Union; Online-Marketing; Influencer; Kennzeichnung; Unlautere Werbung; Medienrecht; Jugendschutz; Steuerrecht	343.24082; 343.43082	https://d-nb.info/1232838918/04	http://deposit.dnb.de/cgi-bin/dokserv?id=9dc750e8f64d4a0881d5b7443cf26394&prov=M&dok_var=1&dok_ext=htm	-	-
Die Unterrichtung der Öffentlichkeit durch die Fraktion des Deutschen Bundestages : Legitimation, Voraussetzungen und Grenzen. Angelegt als Vergleich zur parlamentarischen Kommunikation der Abgeordneten und Senatoren des U.S. Kongresses gemäß Title 39 United States Code, Part IV, Chapter 32, Section 3210 (Franking Privilege)	-	Wolfgang Gerz	Logos	Berlin	2021	-	9783832552763; 3832552766	-	(Broschur : EUR 43.00 (DE), EUR 44.20 (AT))	XXI, 285 Seiten	21 cm	-	-	-	-	Dissertation; Universität Osnabrück2020	Band	22,A12; 21,N19	340	Deutschland; USA; Öffentlichkeitsarbeit; Rechtsvergleich	342.4305; 342.7305	https://d-nb.info/1232742279/04	http://deposit.dnb.de/cgi-bin/dokserv?id=7457cc9a057744ffacf939d81b021eb7&prov=M&dok_var=1&dok_ext=htm	-	-
Rechtliche Möglichkeiten des Einsatzes von Smart Contracts zur Digitalisierung und Automatisierung von Verträgen	-	Anton Mysegades	OlWIR, Oldenburger Verlag für Wirtschaft, Informatik und Recht	Edewecht	2021	-	9783955990732; 3955990737	-	(Broschur : EUR 69.80 (DE), EUR 71.80 (AT))	XXIII, 304 Seiten	21 cm, 423 g	-	Oldenburger Beiträge zum Zivil- und Wirtschaftsrecht ; 54	-	-	Dissertation; Carl von Ossietzky Universität2021	Band	22,A12; 21,N18	340	Smart contract; Vertragsrecht; Allgemeine Geschäftsbedingungen; Inhaltskontrolle; Verbraucherschutz	346.430202854678	https://d-nb.info/1232515655/04	-	-	-
Der Weg zum steuerlichen innerbetrieblichen Kontrollsystem aus kommunaler Sicht : eine empirische Untersuchung zur Etablierung eines Tax Compliance Management Systems	-	von Sebastian Rainer	Kommunal- und Schul-Verlag	Wiesbaden	2021	-	9783829316767; 3829316763	-	(Broschur : EUR 49.00 (DE), EUR 50.40 (AT))	LVII, 354 Seiten	24 cm, 690 g	-	Wissenschaft und Praxis der Kommunalverwaltung ; 27	-	-	Dissertation; Deutsche Universität für Verwaltungswissenschaften Speyer2020	Band	22,A12; 21,N18	340; 350	Gemeinde; Steuerpflicht; Compliance-System	343.4304	https://d-nb.info/1232431095/04	-	-	-
Exekutive Normsetzung in der Pandemie : die Niedersächsischen Corona-Regeln im Vergleich mit anderen Bundesländern	-	Ramona Steinkühler	Kommunal- und Schul-Verlag Wiesbaden	Wiesbaden	2021	-	9783829316811; 382931681X	-	(Broschur : EUR 19.80 (DE), EUR 20.40 (AT))	312 Seiten	20 cm, 315 g	-	Reihe besonderes Verwaltungsrecht ; 15	-	-	Masterarbeit; Hochschule Osnabrück2021	Band	22,A12; 21,N18	340	COVID-19; Pandemie; Bekämpfung; Rechtsetzung	344.4304369; 344.435904369	https://d-nb.info/1232430986/04	-	-	-
Das Buch der Rechtsgeschichte	The law book	die Autoren: Paul Mitchell, Fachberater, Peter Chrisp, Claire Cock-Starkey, Frederick Cowell, Thomas Cussans, John Farndon, Philip Parker, Marcus Weeks ; Übersetzung: Brigitte Rüßmann, Wolfgang Beuchelt	DK	München	2021	-	9783831042449; 3831042446	-	(Festeinband : EUR 26.95 (DE), EUR 27.80 (AT))	336 Seiten	24 cm, 1107 g	-	Big Ideas - einfach erklärt	-	-	-	Band	22,A12; 21,N18	340	Recht	340.09	https://d-nb.info/1232345369/04	http://deposit.dnb.de/cgi-bin/dokserv?id=edd8133390cf455ab55619e885fa78e0&prov=M&dok_var=1&dok_ext=htm	-	-
ZGB Kommentar : Schweizerisches Zivilgesetzbuch	ZGB	herausgegeben von Jolanta Kren Kostkiewicz (Dr. iur., emeritierte Professorin an der Universität Bern), Stephan Wolf (Dr. iur., Professor an der Universität Bern, Fürsprecher und Notar), Marc Amstutz (Dr. iur., LL.M., Professor an der Universität Freiburg i.Ue., Rechtsanwalt), Roland Frankhauser (Dr. iur., LL.M., Professor an der Universität Basel, Advokat)	Orell Füssli Verlag	Zürich	2021	-	9783280074640; 3280074649	4., aktualisierte Auflage	(Festeinband : circa EUR 274.00 (DE), circa EUR 282.00 (AT), circa CHF 274.00 (freier Preis))	2394 Seiten	19 cm	-	Orell Füssli Kommentar (OFK)	-	-	-	Band	22,A12; 21,N17	340	Schweiz	346.494	https://d-nb.info/1232014230/04	http://deposit.dnb.de/cgi-bin/dokserv?id=8fa3bb3c15f949358d0740b1c3022804&prov=M&dok_var=1&dok_ext=htm	-	-
Arbeitsrecht : plus Verweise : Individual- und Kollektivarbeitsrecht sowie öffentliches Arbeitsrecht	Arbeitsrecht	[Schweiz] ; Prof. Dr. iur. Roland A. Müller, Titularprofessor an der Universität Zürich, Rechtsanwalt, MLaw Christian Maduz	Orell Füssli Verlag	Zürich	2021	-	9783280074718; 3280074711	9. aktualisierte und erweiterte Auflage	(Broschur : circa EUR 48.00 (DE), circa EUR 49.40 (AT), circa CHF 48.00 (freier Preis))	957 Seiten	19 cm	-	Orell Füssli Textausgabe; Navigator.CH	Stand der Gesetzgebung: 1. Juli 2021, Stand der Praxis: 1. Juni 2020	-	-	Band	22,A12; 21,N17	340	Arbeitsrecht	344.494010263	https://d-nb.info/1232013935/04	http://deposit.dnb.de/cgi-bin/dokserv?id=6b34175a64b042be963cb0ed7c538aa2&prov=M&dok_var=1&dok_ext=htm	-	-
Die mündliche Assessorprüfung im Öffentlichen Recht : 12 Prüfungsgespräche, Wiederholungstipps	-	von Dr. Jonathan Möller (Rechtsanwalt) und Dr. Thomas Kuhl-Dominik (Vorsitzender Richter am Landessozialgericht Hamburg)	C.F. Müller	Heidelberg	2021	-	9783811487321; 3811487329	-	(Broschur : circa EUR 20.00 (DE), circa EUR 20.60 (AT))	VII, 98 Seiten	24 cm, 212 g	-	Referendariat; Jura auf den [Punkt] gebracht	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N16	340	Öffentliches Recht; Juristische Staatsprüfung 2; Mündliche Prüfung	347.430076	https://d-nb.info/1231383151/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a67250a65b89448690ab6b5915ed2641&prov=M&dok_var=1&dok_ext=htm	-	-
Was soll zurück? : die Restitution von Kulturgütern im Zeitalter der Nostalgie	-	Sophie Schönberger	C.H.Beck	München	2021	-	9783406776878; 3406776876	Originalausgabe	(Broschur : circa EUR 14.95 (DE))	158 Seiten	21 cm, 207 g	-	Edition Mercator	-	-	-	Band	22,A12; 21,N15	340; 300	Kulturgut; Restitution	344.4309	https://d-nb.info/1231004371/04	http://deposit.dnb.de/cgi-bin/dokserv?id=5de410a032ba4f4cb91ae2482bfd8351&prov=M&dok_var=1&dok_ext=htm	-	-
Das rechte Recht : die deutsche Justiz und ihre Auseinandersetzung mit alten und neuen Nazis	-	Mehmet Daimagüler, Ernst von Münchhausen	Blessing	München	2021	-	9783896676603; 3896676601	1. Auflage	(Festeinband : EUR 24.00 (DE), EUR 24.70 (AT), CHF 33.07, CHF 33.90 (freier Preis))	591 Seiten	22 cm, 804 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N15	340	Nationalsozialismus; Vergangenheitsbewältigung; Rechtsradikalismus; Politische Justiz	347.430904	https://d-nb.info/1230762027/04	http://deposit.dnb.de/cgi-bin/dokserv?id=50ec7dfa7ffd4b73908f7b040274c5e2&prov=M&dok_var=1&dok_ext=htm	-	-
